# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 4.446350529729644,2.626462460094561,0.8431010029650303,167.53596660787696,2.078825362276899,-3.0000000000001705,-0.05386565415907931,178.99662584367343,-6.402637620863966,2.2638623859285048
 4.451582646987666,2.615883610513865,0.8454457995253489,167.50246725708396,2.0631290105028315,-3.000000000000085,-0.05411156082432636,179.00847063713263,-6.383390339553227,2.2561131358341666
 4.456836055544217,2.6053437505387724,0.8477884268250336,167.46893269965435,2.0473687848331776,-3.000000000000169,-0.054382536444052026,179.02032292118497,-6.366436408028647,2.2480963666803304
 4.462110697329227,2.594843973582032,0.8501286038262696,167.43535202815497,2.0315448594781462,-3.0000000000002527,-0.05467924695877192,179.0321808242174,-6.351783049025701,2.2398147882828496
 4.467406514454047,2.5843853730563917,0.8524660494912418,167.4017141467108,2.0156574081036864,-3.000000000000168,-0.055002408344006715,179.0440424737296,-6.339440390837134,2.231271110841861
 4.472723449201387,2.573969042374602,0.8548004827821354,167.36800775581807,1.9997066038616635,-3.0000000000002505,-0.05535279055830023,179.05590599662958,-6.3294215317455045,2.2224680454740398
 4.478061444014928,2.5635960749494098,0.8571316226611356,167.33422133650888,1.9836926194210405,-3.000000000000125,-0.05573122081246686,179.06776951952958,-6.321742621075602,2.2134083045493775
 4.483420441488555,2.5532675641935643,0.8594591880904272,167.30034313377362,1.96761562700016,-3.0000000000001656,-0.056138585294205984,179.07963116904176,-6.316422944464468,2.204094602176544
 4.488800384355214,2.5429846035198147,0.8617828980321955,167.26636113921077,1.9514757984001834,-2.9999999999999174,-0.056575834771428066,179.09148907207418,-6.313485017052393,2.194529654547951
 4.494201215475347,2.5327482863409085,0.8641024714486255,167.23226307285415,1.9352733050397821,-3.0000000000001643,-0.057043986807645344,179.10334135612652,-6.312954696507575,2.184716180309391
 4.499622877824883,2.5225597060695955,0.8664176273019024,167.19803636406178,1.919008317991177,-2.999999999999836,-0.057544131066340494,179.11518614958572,-6.314861294022562,2.174656900918145
 4.505065314482739,2.512419956118624,0.8687280845542111,167.1636681314659,1.9026810080176084,-3.0000000000000817,-0.05807743332648654,179.12702158202154,-6.319237710495874,2.164354541009222
 4.510528468617823,2.502330129900742,0.8710335621677369,167.12914516183724,1.8862915456123563,-3.0,-0.05864514096155921,179.13884578448204,-6.326120575271231,2.153811828654405
 4.516012283475469,2.492291320828699,0.8733337791046647,167.0944538878353,1.8698401010394186,-2.9999999999998783,-0.05924858756055475,179.1506568897886,-6.335550403417154,2.143031495694681
 4.521516702363287,2.4823046223152434,0.8756284543271795,167.05958036453004,1.8533268443759643,-3.000000000000081,-0.05988919970607361,179.16245303283068,-6.347571768631817,2.13201627806702
 4.527041668636374,2.4723711277731235,0.8779173067974668,167.02451024459234,1.8367519455567023,-2.9999999999998392,-0.06056850249812451,179.17423235086068,-6.362233485762176,2.1207689159839753
 4.532587125681841,2.462491930615088,0.8802000554777113,166.9892287520838,1.820115574420302,-2.99999999999992,-0.06128812663701507,179.18599298378763,-6.379588819903027,2.109292154301199
 4.538153016902602,2.4526681242538864,0.8824764193300982,166.95372065467905,1.80341790075802,-2.9999999999998006,-0.06204981668394514,179.19773307447127,-6.399695702471713,2.097588742709531
 4.543739285700377,2.4429008021022667,0.8847461173168126,166.91797023426105,1.7866590943646967,-3.00000000000004,-0.0628554381143994,179.20945076901523,-6.422616977700817,2.085661435974305
 4.549345875457839,2.433191057572978,0.8870088684000397,166.88196125569777,1.7698393250923086,-3.0000000000000395,-0.06370698735389307,179.2211442170597,-6.448420662012303,2.073512994174574
 4.5549727295198545,2.4235399840787677,0.8892643915419645,166.84567693370215,1.7529587629062624,-3.000000000000079,-0.06460660111121741,179.23281157207362,-6.4771802325419605,2.061146182960336
 4.560619791173725,2.4139486750323855,0.8915124057047719,166.80909989758578,1.7360175779446514,-3.0000000000000786,-0.06555656612144069,179.24445099164643,-6.508974937102573,2.048563773698388
 4.5662870036283785,2.40441822384658,0.8937526298506471,166.7722121537552,1.7190159405806904,-2.999999999999961,-0.06655933224622437,179.2560606377789,-6.54389013242684,2.0357685437063533
 4.571974309992413,2.3949497239340998,0.8959847829417753,166.7349950457595,1.7019540214885873,-2.9999999999998828,-0.06761752386274743,179.2676386771732,-6.582017653172428,2.0227632764872077
 4.577681653250903,2.385544268707693,0.8982085839403415,166.69742921167938,1.6848319917131174,-2.999999999999883,-0.068733954717645,179.2791832815228,-6.623456213160676,2.0095507618771284
 4.583408976240877,2.376202951580109,0.9004237518085308,166.6594945386367,1.6676500227431974,-2.999999999999806,-0.06991164250760597,179.2906926278008,-6.6683118392361465,1.9961337962268764
 4.589156221625354,2.3669268659640963,0.9026300055085283,166.6211701141964,1.6504082865897678,-2.9999999999999227,-0.07115382639635431,179.30216489854797,-6.716698349136431,1.9825151826681056
 4.594923331865827,2.3577171052724033,0.9048270640025191,166.5824341743649,1.6331069558683484,-2.999999999999923,-0.07246398301221457,179.31359828215983,-6.768737866407483,1.9686977311873857
 4.600710249193065,2.348574762917779,0.9070146462526882,166.54326404792226,1.6157462038866361,-2.999999999999808,-0.07384584917475719,179.32499097317253,-6.824561385070177,1.9546842589003428
 4.60651691557609,2.339500932312971,0.9091924712212208,166.5036360967487,1.5983262047375604,-3.0000000000001528,-0.07530344328638003,179.33634117254812,-6.884309385437308,1.9404775901905862
 4.6123432726891895,2.3304967068707296,0.911360257870302,166.46352565179205,1.5808471333982612,-2.9999999999999236,-0.07684108771983976,179.34764708795853,-6.9481325020097335,1.926080556899647
 4.618189261876788,2.3215631800038024,0.9135177251621166,166.42290694431134,1.5633091658354659,-3.000000000000038,-0.07846343829036617,179.3589069340686,-7.016192261165009,1.9114959985656341
 4.624054824115998,2.3127014451249384,0.91566459205885,166.38175303192116,1.5457124791178374,-2.999999999999811,-0.08017551177774188,179.3701189328182,-7.088661876837007,1.8967267625397093
 4.629939899976655,2.303912595646886,0.9178005775226872,166.34003571902545,1.5280572515358655,-2.9999999999999245,-0.08198271943516244,179.3812813137027,-7.1657271303624865,1.8817757042616357
